race_id,row,col,exacta,exacta_reverse,quinella_place,verdict
2022-02-26_1_01,12,5,9999.9,9999.9,820.0,bet placed
2022-02-26_1_01,12,10,9999.9,9999.9,790.9,bet placed
2022-02-26_1_09,11,6,9999.9,7568.2,520.7,bet placed
2022-02-27_1_01,1,11,9999.9,6177.6,487.0,bet placed
2022-02-27_1_01,2,14,9999.9,9999.9,1894.1,bet placed
2022-02-27_1_01,4,11,9999.9,9650.2,1145.4,bet placed
2022-02-27_1_01,7,11,9999.9,7656.7,830.3,bet placed
2022-02-27_1_01,8,11,9999.9,4419.7,501.4,bet placed
2022-02-27_1_01,11,2,9999.9,2544.3,908.4,bet placed
2022-02-27_1_01,14,2,9999.9,9999.9,1894.1,bet placed
2022-02-27_1_03,6,13,9999.9,8821.5,243.7,bet placed
2022-02-27_1_03,8,11,9999.9,8821.5,580.0,bet placed
2022-02-27_1_09,5,12,9999.9,8470.5,761.8,bet placed
2022-02-27_3_01,8,12,9999.9,9349.1,749.4,bet placed
2022-02-27_3_06,9,12,9999.9,9999.9,578.4,bet placed
2022-02-27_3_06,9,13,9999.9,7655.5,508.0,bet placed
2022-02-27_3_06,12,9,9999.9,9999.9,578.4,bet placed
2022-03-05_1_04,3,11,9999.9,9500.7,346.0,bet placed
2022-03-05_1_04,3,14,9999.9,9999.9,425.8,bet placed
2022-03-05_1_04,6,14,9999.9,9587.1,659.1,bet placed
2022-03-05_1_04,7,3,9999.9,5169.5,564.1,bet placed
2022-03-05_1_04,9,14,9999.9,9999.9,558.8,bet placed
2022-03-05_1_04,10,14,9999.9,9999.9,481.0,bet placed
2022-03-05_1_04,14,3,9999.9,9999.9,425.8,bet placed
2022-03-05_1_04,14,9,9999.9,9999.9,558.8,bet placed
2022-03-05_1_04,14,10,9999.9,9999.9,481.0,bet placed
2022-03-13_1_01,7,9,9999.9,9999.9,576.0,bet placed
2022-03-13_1_01,7,10,9999.9,9999.9,599.1,bet placed
2022-03-13_1_01,9,7,9999.9,9999.9,576.0,bet placed
2022-03-13_1_01,10,7,9999.9,9999.9,599.1,bet placed
2022-03-13_1_02,1,9,9999.9,9999.9,803.8,bet placed
2022-03-13_1_02,9,1,9999.9,9999.9,803.8,bet placed
2022-03-18_3_01,2,6,9999.9,6416.6,497.6,bet placed
2022-03-19_1_01,4,5,9999.9,9999.9,432.3,bet placed
2022-03-19_1_01,5,4,9999.9,9999.9,432.3,bet placed
2022-03-19_1_01,5,6,9999.9,9999.9,994.5,bet placed
2022-03-19_1_01,5,7,9999.9,9999.9,437.5,bet placed
2022-03-19_1_01,6,5,9999.9,9999.9,994.5,bet placed
2022-03-19_1_01,7,5,9999.9,9999.9,437.5,bet placed
2022-03-19_1_01,8,5,9999.9,4905.7,318.7,bet placed
2022-03-19_1_04,11,1,9999.9,7541.4,366.9,bet placed
2022-03-19_1_08,6,13,9999.9,9999.9,1283.8,bet placed
2022-03-19_1_08,10,13,9999.9,9090.6,848.5,bet placed
2022-03-19_1_08,13,6,9999.9,9999.9,1283.8,bet placed
2022-03-20_1_03,7,11,9999.9,9999.9,560.8,bet placed
2022-03-20_1_03,11,7,9999.9,9999.9,560.8,bet placed
2022-03-25_3_01,2,9,9999.9,9001.7,605.3,bet placed
2022-03-26_1_01,7,5,9999.9,9271.4,482.6,bet placed
2022-03-27_1_01,9,4,9999.9,7040.7,418.8,bet placed
2022-04-16_1_01,3,11,9999.9,5150.0,253.5,bet placed
2022-04-16_1_01,6,11,9999.9,9999.9,768.7,bet placed
2022-04-16_1_01,11,6,9999.9,9999.9,768.7,bet placed
2022-05-14_1_01,6,8,9999.9,9999.9,320.2,bet placed
2022-05-14_1_01,8,6,9999.9,9999.9,320.2,bet placed
2022-05-14_1_01,8,9,9999.9,9245.1,220.5,bet placed
2022-05-29_1_01,2,11,9999.9,9999.9,443.7,bet placed
2022-05-29_1_01,11,2,9999.9,9999.9,443.7,bet placed
2022-06-26_1_02,3,9,9999.9,3836.5,521.1,bet placed
2022-06-26_1_02,7,9,9999.9,2273.1,343.0,bet placed
2022-06-26_3_01,12,8,9999.9,6202.9,359.6,bet placed
2022-06-26_3_06,6,15,9999.9,9999.9,681.7,bet placed
2022-06-26_3_06,10,15,9999.9,8109.2,834.6,bet placed
2022-06-26_3_06,15,6,9999.9,9999.9,681.7,bet placed
2022-08-21_1_02,2,10,9999.9,9999.9,739.7,bet placed
2022-08-21_1_02,10,2,9999.9,9999.9,739.7,bet placed
2022-09-17_1_01,6,11,9999.9,5913.0,490.0,bet placed
2022-09-24_1_01,5,7,9999.9,8314.7,283.0,bet placed
2022-09-24_1_01,11,7,9999.9,5939.1,385.8,bet placed
2022-10-01_1_01,8,10,9999.9,6170.9,720.0,bet placed
2022-10-22_1_01,5,10,9999.9,9680.8,365.2,bet placed
2022-10-23_1_01,1,8,9999.9,6224.2,618.1,bet placed
2022-10-23_1_01,5,8,9999.9,8891.7,620.8,bet placed
2022-10-23_1_01,10,8,9999.9,3242.9,372.0,bet placed
2022-10-23_1_02,11,2,9999.9,6416.1,552.8,bet placed
2022-10-30_1_03,5,11,9999.9,5899.9,443.7,bet placed
2022-11-06_1_02,2,9,9999.9,9271.0,442.2,bet placed
2022-11-06_1_02,5,9,9999.9,5193.4,584.5,bet placed
2022-11-13_1_01,6,7,9999.9,8958.3,472.4,bet placed
2022-11-13_1_01,7,2,9999.9,9347.8,504.1,bet placed
2022-11-13_1_01,7,11,9999.9,9999.9,560.0,bet placed
2022-11-13_1_01,11,6,9999.9,8755.6,310.2,bet placed
2022-11-13_1_01,11,7,9999.9,9999.9,560.0,bet placed
2022-11-13_1_03,3,11,9999.9,8580.2,340.0,bet placed
2022-11-20_1_02,4,8,9999.9,7091.3,356.2,bet placed
2022-11-20_1_02,11,8,9999.9,5809.4,314.3,bet placed
2022-11-27_3_06,2,8,9999.9,7412.8,1077.6,bet placed
2022-11-27_3_06,15,7,9999.9,8267.1,827.9,bet placed
2022-12-04_1_02,12,4,9999.9,9551.1,816.4,bet placed
2022-12-11_1_08,5,11,9999.9,4197.9,227.3,bet placed
2022-12-11_1_08,11,16,9999.9,9999.9,895.8,bet placed
2022-12-11_1_08,16,11,9999.9,9999.9,895.8,bet placed
2022-12-16_3_01,1,10,9999.9,8038.4,624.3,bet placed
2022-12-16_3_01,5,8,9999.9,9102.3,343.5,bet placed
2022-12-16_3_01,5,10,9999.9,9999.9,522.2,bet placed
2022-12-16_3_01,6,10,9999.9,9999.9,976.8,bet placed
2022-12-16_3_01,7,10,9999.9,3071.8,348.5,bet placed
2022-12-16_3_01,8,10,9999.9,9999.9,556.6,bet placed
2022-12-16_3_01,10,5,9999.9,9999.9,522.2,bet placed
2022-12-16_3_01,10,6,9999.9,9999.9,976.8,bet placed
2022-12-16_3_01,10,8,9999.9,9999.9,556.6,bet placed
2022-12-17_1_01,6,12,9999.9,7507.9,521.5,bet placed
2022-12-17_1_01,7,11,9999.9,9999.9,805.9,bet placed
2022-12-17_1_01,11,6,9999.9,9176.3,1004.7,bet placed
2022-12-17_1_01,11,7,9999.9,9999.9,805.9,bet placed
2022-12-17_1_02,9,11,9999.9,5980.4,489.1,bet placed
2022-12-17_1_02,10,11,9999.9,7020.4,352.2,bet placed
2022-12-25_1_01,9,2,9999.9,5337.9,582.9,bet placed
2022-12-25_1_01,12,8,9999.9,8357.1,329.0,bet placed
2023-01-14_1_01,2,8,9999.9,7064.0,582.1,bet placed
2023-02-11_1_02,1,6,9999.9,7501.6,194.3,bet placed
2023-02-11_1_02,3,6,9999.9,7315.0,270.4,bet placed
2023-02-11_1_04,3,10,9999.9,8632.5,335.0,bet placed
2023-03-04_1_01,2,12,9999.9,7206.6,376.7,bet placed
2023-03-04_1_01,5,10,9999.9,9999.9,785.5,bet placed
2023-03-04_1_01,5,12,9999.9,8526.9,540.4,bet placed
2023-03-04_1_01,10,5,9999.9,9999.9,785.5,bet placed
2023-04-02_3_06,4,11,9999.9,8128.2,517.6,bet placed
2023-04-02_3_06,4,13,9999.9,9999.9,1021.8,bet placed
2023-04-02_3_06,5,11,9999.9,9999.9,377.0,bet placed
2023-04-02_3_06,6,11,9999.9,7323.9,530.7,bet placed
2023-04-02_3_06,8,11,9999.9,8109.2,630.2,bet placed
2023-04-02_3_06,11,5,9999.9,9999.9,377.0,bet placed
2023-04-02_3_06,13,4,9999.9,9999.9,1021.8,bet placed
2023-04-02_3_06,13,5,9999.9,8785.0,356.4,bet placed
2023-04-02_3_06,14,11,9999.9,7696.6,381.6,bet placed
2023-05-06_2_01,2,8,9999.9,6956.0,402.3,bet placed
2023-05-14_1_08,7,13,9999.9,8834.9,492.5,bet placed
2023-06-18_1_08,13,11,9999.9,7139.5,679.6,bet placed
2023-06-25_3_06,1,11,9999.9,9999.9,1107.3,bet placed
2023-06-25_3_06,2,11,9999.9,9999.9,864.5,bet placed
2023-06-25_3_06,4,1,9999.9,8359.6,472.4,bet placed
2023-06-25_3_06,4,11,9999.9,7312.4,1475.2,bet placed
2023-06-25_3_06,9,1,9999.9,8443.0,806.6,bet placed
2023-06-25_3_06,11,1,9999.9,9999.9,1107.3,bet placed
2023-06-25_3_06,11,2,9999.9,9999.9,864.5,bet placed
2023-06-25_3_06,12,1,9999.9,9842.0,1009.5,bet placed
2023-06-25_3_06,14,1,9999.9,8422.0,833.0,bet placed
2023-06-25_3_06,14,2,9999.9,9150.4,527.5,bet placed
2023-06-25_3_06,14,11,9999.9,8485.3,554.3,bet placed
2023-07-15_1_07,9,1,9999.9,5033.0,609.8,bet placed
2023-09-10_1_07,2,10,9999.9,7928.8,367.1,bet placed
2023-09-10_1_07,2,14,9999.9,9549.4,602.2,bet placed
2023-09-10_1_07,4,10,9999.9,9999.9,564.2,bet placed
2023-09-10_1_07,4,12,9999.9,9999.9,1337.4,bet placed
2023-09-10_1_07,4,14,9999.9,9999.9,1035.5,bet placed
2023-09-10_1_07,9,14,9999.9,8033.6,565.5,bet placed
2023-09-10_1_07,10,4,9999.9,9999.9,564.2,bet placed
2023-09-10_1_07,10,14,9999.9,9999.9,920.9,bet placed
2023-09-10_1_07,12,4,9999.9,9999.9,1337.4,bet placed
2023-09-10_1_07,12,14,9999.9,7479.6,650.1,bet placed
2023-09-10_1_07,13,4,9999.9,6300.2,564.2,bet placed
2023-09-10_1_07,14,4,9999.9,9999.9,1035.5,bet placed
2023-09-10_1_07,14,10,9999.9,9999.9,920.9,bet placed
2023-09-10_1_07,15,4,9999.9,9286.6,558.4,bet placed
2023-09-10_1_08,1,5,9999.9,6538.4,394.0,bet placed
2023-09-10_1_08,1,6,9999.9,5647.2,308.7,bet placed
2023-09-10_1_08,2,6,9999.9,9999.9,793.7,bet placed
2023-09-10_1_08,2,11,9999.9,9999.9,492.2,bet placed
2023-09-10_1_08,3,5,9999.9,9999.9,505.1,bet placed
2023-09-10_1_08,3,6,9999.9,9999.9,413.2,bet placed
2023-09-10_1_08,3,7,9999.9,7623.8,276.4,bet placed
2023-09-10_1_08,5,3,9999.9,9999.9,505.1,bet placed
2023-09-10_1_08,5,6,9999.9,9999.9,780.1,bet placed
2023-09-10_1_08,5,7,9999.9,9999.9,1470.9,bet placed
2023-09-10_1_08,5,9,9999.9,9999.9,677.8,bet placed
2023-09-10_1_08,5,11,9999.9,9999.9,768.1,bet placed
2023-09-10_1_08,5,13,9999.9,9999.9,869.3,bet placed
2023-09-10_1_08,6,2,9999.9,9999.9,793.7,bet placed
2023-09-10_1_08,6,3,9999.9,9999.9,413.2,bet placed
2023-09-10_1_08,6,5,9999.9,9999.9,780.1,bet placed
2023-09-10_1_08,6,7,9999.9,9999.9,822.3,bet placed
2023-09-10_1_08,6,11,9999.9,9999.9,843.0,bet placed
2023-09-10_1_08,6,13,9999.9,9999.9,429.8,bet placed
2023-09-10_1_08,7,5,9999.9,9999.9,1470.9,bet placed
2023-09-10_1_08,7,6,9999.9,9999.9,822.3,bet placed
2023-09-10_1_08,8,5,9999.9,3751.9,496.6,bet placed
2023-09-10_1_08,9,3,9999.9,6943.3,250.2,bet placed
2023-09-10_1_08,9,5,9999.9,9999.9,677.8,bet placed
2023-09-10_1_08,11,2,9999.9,9999.9,492.2,bet placed
2023-09-10_1_08,11,5,9999.9,9999.9,768.1,bet placed
2023-09-10_1_08,11,6,9999.9,9999.9,843.0,bet placed
2023-09-10_1_08,12,5,9999.9,9505.9,533.0,bet placed
2023-09-10_1_08,12,6,9999.9,9342.8,397.1,bet placed
2023-09-10_1_08,13,5,9999.9,9999.9,869.3,bet placed
2023-09-10_1_08,13,6,9999.9,9999.9,429.8,bet placed
2023-09-17_1_08,2,7,9999.9,9999.9,761.4,bet placed
2023-09-17_1_08,5,7,9999.9,5301.0,402.1,bet placed
2023-09-17_1_08,7,2,9999.9,9999.9,761.4,bet placed
2023-09-23_1_01,6,7,9999.9,9346.6,409.5,bet placed
2023-09-23_1_01,10,7,9999.9,9650.6,459.7,bet placed
2023-09-24_1_08,4,13,9999.9,8269.0,1053.4,bet placed
2023-09-24_1_08,5,13,9999.9,8784.5,902.7,bet placed
2023-09-24_1_08,7,2,9999.9,9444.0,659.5,bet placed
2023-09-24_1_08,7,13,9999.9,9999.9,1326.0,bet placed
2023-09-24_1_08,7,15,9999.9,7708.1,1130.9,bet placed
2023-09-24_1_08,8,13,9999.9,9867.2,527.3,bet placed
2023-09-24_1_08,11,7,9999.9,8784.5,633.1,bet placed
2023-09-24_1_08,13,2,9999.9,8918.0,892.8,bet placed
2023-09-24_1_08,13,7,9999.9,9999.9,1326.0,bet placed
2023-10-14_1_01,7,6,9999.9,4240.4,325.8,bet placed
2023-10-21_1_01,5,8,9999.9,4833.7,375.8,bet placed
2023-10-22_3_01,10,8,9999.9,9185.2,405.2,bet placed
2023-10-27_3_01,4,8,9999.9,7517.1,312.6,bet placed
2023-10-28_1_01,1,9,9999.9,4913.2,480.1,bet placed
2023-10-28_1_01,8,11,9999.9,9999.9,647.4,bet placed
2023-10-28_1_01,9,11,9999.9,8482.1,521.3,bet placed
2023-10-28_1_01,11,8,9999.9,9999.9,647.4,bet placed
2023-10-29_3_05,1,4,9999.9,9999.9,574.0,bet placed
2023-10-29_3_05,1,12,9999.9,9845.9,799.3,bet placed
2023-10-29_3_05,4,1,9999.9,9999.9,574.0,bet placed
2023-10-29_3_05,4,13,9999.9,9999.9,598.1,bet placed
2023-10-29_3_05,10,1,9999.9,5731.8,511.0,bet placed
2023-10-29_3_05,12,4,9999.9,9777.8,891.1,bet placed
2023-10-29_3_05,13,4,9999.9,9999.9,598.1,bet placed
2023-11-03_3_01,2,9,9999.9,9999.9,285.8,bet placed
2023-11-03_3_01,9,2,9999.9,9999.9,285.8,bet placed
2023-11-12_3_05,1,9,9999.9,6918.5,723.7,bet placed
2023-11-12_3_05,1,10,9999.9,9999.9,779.6,bet placed
2023-11-12_3_05,1,11,9999.9,9999.9,745.6,bet placed
2023-11-12_3_05,10,1,9999.9,9999.9,779.6,bet placed
2023-11-12_3_05,11,1,9999.9,9999.9,745.6,bet placed
2023-11-12_3_05,12,1,9999.9,8977.6,823.6,bet placed
2023-11-12_3_05,13,1,9999.9,7938.1,869.1,bet placed
2023-11-12_3_05,13,11,9999.9,6284.3,297.3,bet placed
2023-11-12_3_05,14,1,9999.9,3241.2,327.5,bet placed
2023-11-18_1_02,12,4,9999.9,4982.3,348.9,bet placed
2023-11-19_1_01,9,12,9999.9,9999.9,356.8,bet placed
2023-11-19_1_01,12,9,9999.9,9999.9,356.8,bet placed
2023-11-19_1_02,1,6,9999.9,4645.5,210.1,bet placed
2023-11-19_1_08,1,6,9999.9,7472.3,779.8,bet placed
2023-11-19_1_08,1,9,9999.9,8079.7,733.1,bet placed
2023-11-19_1_08,4,6,9999.9,9999.9,922.9,bet placed
2023-11-19_1_08,4,7,9999.9,9292.8,1055.0,bet placed
2023-11-19_1_08,4,10,9999.9,6979.5,1281.1,bet placed
2023-11-19_1_08,4,12,9999.9,7069.7,477.9,bet placed
2023-11-19_1_08,5,6,9999.9,7115.7,497.8,bet placed
2023-11-19_1_08,6,4,9999.9,9999.9,922.9,bet placed
2023-11-19_1_08,6,9,9999.9,6708.3,1318.8,bet placed
2023-11-19_1_08,6,10,9999.9,2952.6,496.4,bet placed
2023-11-19_1_08,7,6,9999.9,7355.0,653.8,bet placed
2023-11-19_1_08,7,9,9999.9,9999.9,535.9,bet placed
2023-11-19_1_08,9,7,9999.9,9999.9,535.9,bet placed
2023-11-19_1_08,9,10,9999.9,9734.0,693.4,bet placed
2023-11-19_1_08,13,6,9999.9,2546.8,336.5,bet placed
2023-11-19_1_08,13,9,9999.9,3326.9,485.2,bet placed
2023-11-19_1_08,14,4,9999.9,8180.4,485.2,bet placed
2023-11-19_1_08,14,6,9999.9,9508.2,578.6,bet placed
2023-11-19_1_08,14,9,9999.9,8632.5,623.5,bet placed
2023-12-10_3_05,1,15,9999.9,9999.9,1558.8,bet placed
2023-12-10_3_05,10,1,9999.9,5982.3,674.8,bet placed
2023-12-10_3_05,12,1,9999.9,8163.0,1106.7,bet placed
2023-12-10_3_05,12,15,9999.9,9999.9,992.6,bet placed
2023-12-10_3_05,13,1,9999.9,9962.7,1059.1,bet placed
2023-12-10_3_05,13,10,9999.9,6990.4,469.5,bet placed
2023-12-10_3_05,15,1,9999.9,9999.9,1558.8,bet placed
2023-12-10_3_05,15,12,9999.9,9999.9,992.6,bet placed
2023-12-10_3_06,1,12,9999.9,9999.9,707.5,bet placed
2023-12-10_3_06,5,10,9999.9,6271.6,614.9,bet placed
2023-12-10_3_06,9,5,9999.9,9503.6,685.4,bet placed
2023-12-10_3_06,9,12,9999.9,7213.1,991.6,bet placed
2023-12-10_3_06,12,1,9999.9,9999.9,707.5,bet placed
2023-12-16_1_03,2,7,9999.9,9999.9,624.9,bet placed
2023-12-16_1_03,3,7,9999.9,7114.8,242.6,bet placed
2023-12-16_1_03,6,7,9999.9,4662.1,285.6,bet placed
2023-12-16_1_03,7,2,9999.9,9999.9,624.9,bet placed
2023-12-16_1_03,9,7,9999.9,7908.8,532.1,bet placed
2023-12-16_1_03,11,7,9999.9,7669.2,304.4,bet placed
2023-12-17_1_08,1,14,9999.9,8977.5,469.4,bet placed
2023-12-17_1_08,3,12,9999.9,9999.9,455.6,bet placed
2023-12-17_1_08,3,14,9999.9,9999.9,343.6,bet placed
2023-12-17_1_08,4,12,9999.9,9999.9,1290.4,bet placed
2023-12-17_1_08,4,14,9999.9,9999.9,513.8,bet placed
2023-12-17_1_08,4,15,9999.9,9999.9,874.8,bet placed
2023-12-17_1_08,5,8,9999.9,9999.9,490.0,bet placed
2023-12-17_1_08,5,9,9999.9,9999.9,303.5,bet placed
2023-12-17_1_08,5,12,9999.9,9999.9,1190.7,bet placed
2023-12-17_1_08,5,14,9999.9,9999.9,1205.8,bet placed
2023-12-17_1_08,5,15,9999.9,9999.9,447.7,bet placed
2023-12-17_1_08,6,12,9999.9,9999.9,466.7,bet placed
2023-12-17_1_08,6,15,9999.9,8266.2,384.3,bet placed
2023-12-17_1_08,8,5,9999.9,9999.9,490.0,bet placed
2023-12-17_1_08,8,12,9999.9,9999.9,917.0,bet placed
2023-12-17_1_08,8,14,9999.9,9999.9,925.9,bet placed
2023-12-17_1_08,8,15,9999.9,7959.4,395.0,bet placed
2023-12-17_1_08,9,5,9999.9,9999.9,303.5,bet placed
2023-12-17_1_08,9,12,9999.9,9999.9,393.1,bet placed
2023-12-17_1_08,9,15,9999.9,8109.9,369.9,bet placed
2023-12-17_1_08,11,4,9999.9,7926.7,450.5,bet placed
2023-12-17_1_08,11,12,9999.9,9999.9,928.9,bet placed
2023-12-17_1_08,11,14,9999.9,9999.9,906.8,bet placed
2023-12-17_1_08,11,15,9999.9,8655.4,351.0,bet placed
2023-12-17_1_08,12,3,9999.9,9999.9,455.6,bet placed
2023-12-17_1_08,12,4,9999.9,9999.9,1290.4,bet placed
2023-12-17_1_08,12,5,9999.9,9999.9,1190.7,bet placed
2023-12-17_1_08,12,6,9999.9,9999.9,466.7,bet placed
2023-12-17_1_08,12,8,9999.9,9999.9,917.0,bet placed
2023-12-17_1_08,12,9,9999.9,9999.9,393.1,bet placed
2023-12-17_1_08,12,11,9999.9,9999.9,928.9,bet placed
2023-12-17_1_08,12,14,9999.9,8076.0,1374.3,bet placed
2023-12-17_1_08,12,15,9999.9,9999.9,853.8,bet placed
2023-12-17_1_08,14,3,9999.9,9999.9,343.6,bet placed
2023-12-17_1_08,14,4,9999.9,9999.9,513.8,bet placed
2023-12-17_1_08,14,5,9999.9,9999.9,1205.8,bet placed
2023-12-17_1_08,14,8,9999.9,9999.9,925.9,bet placed
2023-12-17_1_08,14,11,9999.9,9999.9,906.8,bet placed
2023-12-17_1_08,14,15,9999.9,9999.9,475.3,bet placed
2023-12-17_1_08,15,4,9999.9,9999.9,874.8,bet placed
2023-12-17_1_08,15,5,9999.9,9999.9,447.7,bet placed
2023-12-17_1_08,15,12,9999.9,9999.9,853.8,bet placed
2023-12-17_1_08,15,14,9999.9,9999.9,475.3,bet placed
2024-02-18_1_02,3,10,9999.9,9821.7,585.2,bet placed
2024-02-18_1_07,4,11,9999.9,8602.7,1222.9,bet placed
2024-02-18_1_07,14,11,9999.9,6207.9,811.1,bet placed
2024-02-18_1_07,15,11,9999.9,7707.7,1105.8,bet placed
2024-02-18_1_07,16,11,9999.9,6600.3,477.6,bet placed
2024-02-18_3_02,2,12,9999.9,7655.8,268.6,bet placed
2024-02-18_3_03,5,12,9999.9,7766.2,368.2,bet placed
2024-03-17_1_07,1,9,9999.9,9999.9,704.8,bet placed
2024-03-17_1_07,1,12,9999.9,9999.9,949.7,bet placed
2024-03-17_1_07,4,12,9999.9,9999.9,548.5,bet placed
2024-03-17_1_07,9,1,9999.9,9999.9,704.8,bet placed
2024-03-17_1_07,12,1,9999.9,9999.9,949.7,bet placed
2024-03-17_1_07,12,4,9999.9,9999.9,548.5,bet placed
2024-03-17_1_07,15,1,9999.9,8744.5,361.5,bet placed
2024-03-31_3_05,1,13,9999.9,9999.9,943.0,bet placed
2024-03-31_3_05,1,15,9999.9,9999.9,771.3,bet placed
2024-03-31_3_05,2,10,9999.9,8533.4,330.7,bet placed
2024-03-31_3_05,7,13,9999.9,9999.9,2031.0,bet placed
2024-03-31_3_05,7,15,9999.9,9999.9,730.3,bet placed
2024-03-31_3_05,12,1,9999.9,9768.5,1110.8,bet placed
2024-03-31_3_05,12,7,9999.9,8011.5,621.8,bet placed
2024-03-31_3_05,13,1,9999.9,9999.9,943.0,bet placed
2024-03-31_3_05,13,2,9999.9,7842.3,448.7,bet placed
2024-03-31_3_05,13,7,9999.9,9999.9,2031.0,bet placed
2024-03-31_3_05,15,1,9999.9,9999.9,771.3,bet placed
2024-03-31_3_05,15,7,9999.9,9999.9,730.3,bet placed
2024-04-14_1_07,1,10,9999.9,9999.9,987.2,bet placed
2024-04-14_1_07,1,13,9999.9,9999.9,1048.5,bet placed
2024-04-14_1_07,1,14,9999.9,9999.9,687.4,bet placed
2024-04-14_1_07,1,15,9999.9,9999.9,1819.5,bet placed
2024-04-14_1_07,8,10,9999.9,9999.9,997.8,bet placed
2024-04-14_1_07,8,13,9999.9,9999.9,561.5,bet placed
2024-04-14_1_07,8,15,9999.9,9999.9,573.7,bet placed
2024-04-14_1_07,10,1,9999.9,9999.9,987.2,bet placed
2024-04-14_1_07,10,8,9999.9,9999.9,997.8,bet placed
2024-04-14_1_07,10,15,9999.9,9489.7,939.7,bet placed
2024-04-14_1_07,11,1,9999.9,3453.4,310.9,bet placed
2024-04-14_1_07,13,1,9999.9,9999.9,1048.5,bet placed
2024-04-14_1_07,13,8,9999.9,9999.9,561.5,bet placed
2024-04-14_1_07,14,1,9999.9,9999.9,687.4,bet placed
2024-04-14_1_07,14,8,9999.9,6834.9,749.9,bet placed
2024-04-14_1_07,15,1,9999.9,9999.9,1819.5,bet placed
2024-04-14_1_07,15,8,9999.9,9999.9,573.7,bet placed
2024-04-14_1_07,16,1,9999.9,5080.8,796.5,bet placed
2024-04-14_1_07,16,8,9999.9,3280.7,746.8,bet placed
2024-04-14_1_07,16,10,9999.9,4706.0,823.0,bet placed
2024-04-21_1_07,1,12,9999.9,9999.9,767.7,bet placed
2024-04-21_1_07,1,15,9999.9,9999.9,643.7,bet placed
2024-04-21_1_07,2,15,9999.9,4512.5,1043.6,bet placed
2024-04-21_1_07,4,15,9999.9,4045.5,492.0,bet placed
2024-04-21_1_07,5,9,9999.9,4877.8,394.5,bet placed
2024-04-21_1_07,5,12,9999.9,7124.5,566.3,bet placed
2024-04-21_1_07,6,15,9999.9,9999.9,1061.3,bet placed
2024-04-21_1_07,8,12,9999.9,9999.9,667.2,bet placed
2024-04-21_1_07,8,15,9999.9,9641.8,807.2,bet placed
2024-04-21_1_07,9,12,9999.9,8872.8,587.6,bet placed
2024-04-21_1_07,9,15,9999.9,9999.9,511.5,bet placed
2024-04-21_1_07,12,1,9999.9,9999.9,767.7,bet placed
2024-04-21_1_07,12,8,9999.9,9999.9,667.2,bet placed
2024-04-21_1_07,12,15,9999.9,9999.9,961.2,bet placed
2024-04-21_1_07,13,9,9999.9,5376.4,377.9,bet placed
2024-04-21_1_07,15,1,9999.9,9999.9,643.7,bet placed
2024-04-21_1_07,15,6,9999.9,9999.9,1061.3,bet placed
2024-04-21_1_07,15,9,9999.9,9999.9,511.5,bet placed
2024-04-21_1_07,15,12,9999.9,9999.9,961.2,bet placed
2024-04-28_1_07,11,5,9999.9,8087.3,262.0,bet placed
2024-05-05_3_06,1,11,9999.9,9999.9,944.4,bet placed
2024-05-05_3_06,1,12,9999.9,9999.9,1733.9,bet placed
2024-05-05_3_06,1,14,9999.9,7477.7,333.5,bet placed
2024-05-05_3_06,4,11,9999.9,9999.9,1236.4,bet placed
2024-05-05_3_06,4,12,9999.9,9999.9,840.7,bet placed
2024-05-05_3_06,5,12,9999.9,9999.9,1093.3,bet placed
2024-05-05_3_06,9,12,9999.9,5681.9,952.5,bet placed
2024-05-05_3_06,11,1,9999.9,9999.9,944.4,bet placed
2024-05-05_3_06,11,4,9999.9,9999.9,1236.4,bet placed
2024-05-05_3_06,11,12,9999.9,9999.9,804.1,bet placed
2024-05-05_3_06,12,1,9999.9,9999.9,1733.9,bet placed
2024-05-05_3_06,12,4,9999.9,9999.9,840.7,bet placed
2024-05-05_3_06,12,5,9999.9,9999.9,1093.3,bet placed
2024-05-05_3_06,12,11,9999.9,9999.9,804.1,bet placed
2024-05-05_3_06,14,12,9999.9,6207.3,746.0,bet placed
2024-05-12_1_08,6,12,9999.9,9999.9,489.1,bet placed
2024-05-12_1_08,12,6,9999.9,9999.9,489.1,bet placed
2024-05-19_1_07,1,9,9999.9,9350.2,1382.0,bet placed
2024-05-19_1_07,1,11,9999.9,9999.9,1098.6,bet placed
2024-05-19_1_07,11,1,9999.9,9999.9,1098.6,bet placed
2024-05-19_1_07,13,1,9999.9,5614.2,1545.9,bet placed
2024-05-19_1_08,1,16,9999.9,7708.5,726.8,bet placed
2024-05-19_1_08,3,16,9999.9,6340.9,646.7,bet placed
2024-05-19_1_08,4,16,9999.9,9999.9,1131.2,bet placed
2024-05-19_1_08,5,14,9999.9,9724.2,693.7,bet placed
2024-05-19_1_08,5,16,9999.9,9899.1,1173.3,bet placed
2024-05-19_1_08,7,16,9999.9,9999.9,1291.3,bet placed
2024-05-19_1_08,10,16,9999.9,9999.9,1050.2,bet placed
2024-05-19_1_08,12,16,9999.9,9999.9,1346.4,bet placed
2024-05-19_1_08,14,4,9999.9,9142.7,931.2,bet placed
2024-05-19_1_08,15,7,9999.9,8599.8,1248.2,bet placed
2024-05-19_1_08,16,4,9999.9,9999.9,1131.2,bet placed
