race_id,year,meet,race_no,n_registered,size_band,horse_nums_consecutive,n_keys_3bc,n_keys_3both,cancel_notice,has_cancel_dash,theta_cells_base,theta_cells_all,has_theta_base,has_theta_all,in_year_stratum
2025-01-18_1_03,2025,1,3,11,ge11,1,11,11,취소마가 없습니다.,0,0,350,0,1,1
2025-01-18_1_04,2025,1,4,11,ge11,1,11,11,취소마가 없습니다.,0,0,2,0,1,1
2025-01-18_1_05,2025,1,5,11,ge11,1,11,11,취소마가 없습니다.,0,0,49,0,1,1
2025-01-18_1_06,2025,1,6,11,ge11,1,11,11,취소마가 없습니다.,0,0,92,0,1,1
2025-01-18_1_07,2025,1,7,10,8to10,1,10,10,취소마가 없습니다.,0,0,3,0,1,1
2025-01-18_1_08,2025,1,8,10,8to10,1,10,10,취소마가 없습니다.,0,0,0,0,0,1
2025-01-18_1_09,2025,1,9,11,ge11,1,11,11,로키킹덤,1,0,142,0,1,1
2025-01-18_1_10,2025,1,10,11,ge11,1,11,11,취소마가 없습니다.,0,0,0,0,0,1
2025-01-18_1_11,2025,1,11,11,ge11,1,11,11,취소마가 없습니다.,0,0,0,0,0,1
2025-01-18_2_01,2025,2,1,10,8to10,1,10,10,취소마가 없습니다.,0,0,70,0,1,1
2025-01-18_2_02,2025,2,2,10,8to10,1,10,10,취소마가 없습니다.,0,0,0,0,0,1
2025-01-18_2_03,2025,2,3,10,8to10,1,10,10,취소마가 없습니다.,0,0,0,0,0,1
2025-01-18_2_04,2025,2,4,8,8to10,1,8,8,취소마가 없습니다.,0,0,0,0,0,1
2025-01-18_2_05,2025,2,5,10,8to10,1,10,10,취소마가 없습니다.,0,0,23,0,1,1
2025-01-18_2_06,2025,2,6,10,8to10,1,10,10,취소마가 없습니다.,0,0,0,0,0,1
2025-01-19_1_01,2025,1,1,11,ge11,1,11,11,취소마가 없습니다.,0,0,511,0,1,1
2025-01-19_1_02,2025,1,2,11,ge11,1,11,11,취소마가 없습니다.,0,0,277,0,1,1
2025-01-19_1_03,2025,1,3,11,ge11,1,11,11,취소마가 없습니다.,0,0,232,0,1,1
2025-01-19_1_04,2025,1,4,11,ge11,1,11,11,취소마가 없습니다.,0,0,167,0,1,1
2025-01-19_1_05,2025,1,5,11,ge11,1,11,11,고스트드래곤,1,0,24,0,1,1
2025-01-19_1_06,2025,1,6,11,ge11,1,11,11,취소마가 없습니다.,0,0,4,0,1,1
2025-01-19_1_07,2025,1,7,11,ge11,1,11,11,취소마가 없습니다.,0,0,190,0,1,1
2025-01-19_1_08,2025,1,8,11,ge11,1,11,11,취소마가 없습니다.,0,0,96,0,1,1
2025-01-19_1_09,2025,1,9,11,ge11,1,11,11,취소마가 없습니다.,0,0,21,0,1,1
2025-01-19_1_10,2025,1,10,11,ge11,1,11,11,취소마가 없습니다.,0,0,4,0,1,1
2025-01-19_1_11,2025,1,11,10,8to10,1,10,10,취소마가 없습니다.,0,0,0,0,0,1
2025-01-19_3_01,2025,3,1,12,ge11,1,12,12,취소마가 없습니다.,0,0,397,0,1,1
2025-01-19_3_02,2025,3,2,9,8to10,1,9,9,취소마가 없습니다.,0,0,1,0,1,1
2025-01-19_3_03,2025,3,3,12,ge11,1,12,12,취소마가 없습니다.,0,0,306,0,1,1
2025-01-19_3_04,2025,3,4,12,ge11,1,12,12,취소마가 없습니다.,0,0,230,0,1,1
2025-01-19_3_05,2025,3,5,12,ge11,1,12,12,취소마가 없습니다.,0,0,165,0,1,1
2025-01-19_3_06,2025,3,6,11,ge11,1,11,11,취소마가 없습니다.,0,0,123,0,1,1
2025-01-24_2_01,2025,2,1,10,8to10,1,10,10,취소마가 없습니다.,0,0,124,0,1,1
2025-01-24_2_02,2025,2,2,10,8to10,1,10,10,취소마가 없습니다.,0,0,44,0,1,1
2025-01-24_2_03,2025,2,3,10,8to10,1,10,10,취소마가 없습니다.,0,0,0,0,0,1
2025-01-24_2_04,2025,2,4,10,8to10,1,10,10,취소마가 없습니다.,0,0,0,0,0,1
2025-01-24_2_05,2025,2,5,10,8to10,1,10,10,취소마가 없습니다.,0,0,0,0,0,1
2025-01-24_2_06,2025,2,6,10,8to10,1,10,10,취소마가 없습니다.,0,0,0,0,0,1
2025-01-24_2_07,2025,2,7,10,8to10,1,10,10,취소마가 없습니다.,0,0,0,0,0,1
2025-01-24_3_01,2025,3,1,12,ge11,1,12,12,취소마가 없습니다.,0,0,447,0,1,1
2025-01-24_3_02,2025,3,2,9,8to10,1,9,9,취소마가 없습니다.,0,0,14,0,1,1
2025-01-24_3_03,2025,3,3,12,ge11,1,12,12,취소마가 없습니다.,0,0,187,0,1,1
2025-01-24_3_04,2025,3,4,12,ge11,1,12,12,취소마가 없습니다.,0,0,384,0,1,1
2025-01-24_3_05,2025,3,5,12,ge11,1,12,12,취소마가 없습니다.,0,0,40,0,1,1
2025-01-24_3_06,2025,3,6,12,ge11,1,12,12,취소마가 없습니다.,0,0,145,0,1,1
2025-01-24_3_07,2025,3,7,12,ge11,1,12,12,취소마가 없습니다.,0,0,64,0,1,1
2025-01-24_3_08,2025,3,8,12,ge11,1,12,12,취소마가 없습니다.,0,0,518,0,1,1
2025-01-24_3_09,2025,3,9,12,ge11,1,12,12,카르페바벨,1,0,108,0,1,1
2025-01-25_1_01,2025,1,1,12,ge11,1,12,12,해피프렌드,1,0,41,0,1,1
2025-01-25_1_02,2025,1,2,10,8to10,1,10,10,취소마가 없습니다.,0,0,12,0,1,1
2025-01-25_1_03,2025,1,3,11,ge11,1,11,11,취소마가 없습니다.,0,0,99,0,1,1
2025-01-25_1_04,2025,1,4,11,ge11,1,11,11,일링크스,1,0,17,0,1,1
2025-01-25_1_05,2025,1,5,11,ge11,1,11,11,취소마가 없습니다.,0,0,259,0,1,1
2025-01-25_1_06,2025,1,6,11,ge11,1,11,11,취소마가 없습니다.,0,0,10,0,1,1
2025-01-25_1_07,2025,1,7,11,ge11,1,11,11,취소마가 없습니다.,0,0,117,0,1,1
2025-01-25_1_08,2025,1,8,11,ge11,1,11,11,취소마가 없습니다.,0,0,19,0,1,1
2025-01-25_1_09,2025,1,9,11,ge11,1,11,11,취소마가 없습니다.,0,0,0,0,0,1
2025-01-25_1_10,2025,1,10,11,ge11,1,11,11,취소마가 없습니다.,0,0,0,0,0,1
2025-01-25_1_11,2025,1,11,11,ge11,1,11,11,취소마가 없습니다.,0,0,70,0,1,1
2025-01-25_2_01,2025,2,1,10,8to10,1,10,10,취소마가 없습니다.,0,0,36,0,1,1
2025-01-25_2_02,2025,2,2,10,8to10,1,10,10,취소마가 없습니다.,0,0,0,0,0,1
2025-01-25_2_03,2025,2,3,10,8to10,1,10,10,취소마가 없습니다.,0,0,0,0,0,1
2025-01-25_2_04,2025,2,4,10,8to10,1,10,10,취소마가 없습니다.,0,0,0,0,0,1
2025-01-25_2_05,2025,2,5,10,8to10,1,10,10,취소마가 없습니다.,0,0,0,0,0,1
2025-01-25_2_06,2025,2,6,10,8to10,1,10,10,취소마가 없습니다.,0,0,0,0,0,1
2025-01-26_1_01,2025,1,1,11,ge11,1,11,11,블레이징달봉,1,0,0,0,0,1
2025-01-26_1_02,2025,1,2,11,ge11,1,11,11,취소마가 없습니다.,0,0,293,0,1,1
2025-01-26_1_03,2025,1,3,11,ge11,1,11,11,취소마가 없습니다.,0,0,3,0,1,1
2025-01-26_1_04,2025,1,4,11,ge11,1,11,11,취소마가 없습니다.,0,0,11,0,1,1
2025-01-26_1_05,2025,1,5,11,ge11,1,11,11,취소마가 없습니다.,0,0,3,0,1,1
2025-01-26_1_06,2025,1,6,11,ge11,1,11,11,취소마가 없습니다.,0,0,69,0,1,1
2025-01-26_1_07,2025,1,7,11,ge11,1,11,11,히트파워,1,0,0,0,0,1
2025-01-26_1_08,2025,1,8,10,8to10,1,10,10,취소마가 없습니다.,0,0,1,0,1,1
2025-01-26_1_09,2025,1,9,10,8to10,1,10,10,취소마가 없습니다.,0,0,0,0,0,1
2025-01-26_1_10,2025,1,10,11,ge11,1,11,11,취소마가 없습니다.,0,0,0,0,0,1
2025-01-26_1_11,2025,1,11,11,ge11,1,11,11,취소마가 없습니다.,0,0,25,0,1,1
2025-01-26_3_01,2025,3,1,12,ge11,1,12,12,취소마가 없습니다.,0,0,221,0,1,1
2025-01-26_3_02,2025,3,2,12,ge11,1,12,12,취소마가 없습니다.,0,0,176,0,1,1
2025-01-26_3_03,2025,3,3,12,ge11,1,12,12,취소마가 없습니다.,0,0,72,0,1,1
2025-01-26_3_04,2025,3,4,12,ge11,1,12,12,취소마가 없습니다.,0,0,224,0,1,1
2025-01-26_3_05,2025,3,5,12,ge11,1,12,12,취소마가 없습니다.,0,0,125,0,1,1
2025-01-26_3_06,2025,3,6,10,8to10,1,10,10,취소마가 없습니다.,0,0,82,0,1,1
2025-02-07_2_01,2025,2,1,10,8to10,1,10,10,취소마가 없습니다.,0,0,80,0,1,1
2025-02-07_2_02,2025,2,2,10,8to10,1,10,10,취소마가 없습니다.,0,0,121,0,1,1
2025-02-07_2_03,2025,2,3,10,8to10,1,10,10,취소마가 없습니다.,0,0,0,0,0,1
2025-02-07_2_04,2025,2,4,10,8to10,1,10,10,취소마가 없습니다.,0,0,0,0,0,1
2025-02-07_2_05,2025,2,5,10,8to10,1,10,10,취소마가 없습니다.,0,0,0,0,0,1
2025-02-07_2_06,2025,2,6,10,8to10,1,10,10,취소마가 없습니다.,0,0,0,0,0,1
2025-02-07_2_07,2025,2,7,10,8to10,1,10,10,취소마가 없습니다.,0,0,13,0,1,1
2025-02-07_3_01,2025,3,1,12,ge11,1,12,12,취소마가 없습니다.,0,0,412,0,1,1
2025-02-07_3_02,2025,3,2,12,ge11,1,12,12,취소마가 없습니다.,0,0,498,0,1,1
2025-02-07_3_03,2025,3,3,12,ge11,1,12,12,취소마가 없습니다.,0,0,337,0,1,1
2025-02-07_3_04,2025,3,4,12,ge11,1,12,12,취소마가 없습니다.,0,0,85,0,1,1
2025-02-07_3_05,2025,3,5,12,ge11,1,12,12,취소마가 없습니다.,0,0,29,0,1,1
2025-02-07_3_06,2025,3,6,12,ge11,1,12,12,취소마가 없습니다.,0,0,254,0,1,1
2025-02-07_3_07,2025,3,7,12,ge11,1,12,12,취소마가 없습니다.,0,0,318,0,1,1
2025-02-07_3_08,2025,3,8,12,ge11,1,12,12,취소마가 없습니다.,0,0,283,0,1,1
2025-02-07_3_09,2025,3,9,12,ge11,1,12,12,취소마가 없습니다.,0,0,397,0,1,1
2025-02-08_1_01,2025,1,1,11,ge11,1,11,11,취소마가 없습니다.,0,0,133,0,1,1
2025-02-08_1_02,2025,1,2,11,ge11,1,11,11,취소마가 없습니다.,0,0,247,0,1,1
2025-02-08_1_03,2025,1,3,11,ge11,1,11,11,취소마가 없습니다.,0,0,355,0,1,1
2025-02-08_1_04,2025,1,4,11,ge11,1,11,11,취소마가 없습니다.,0,0,51,0,1,1
2025-02-08_1_05,2025,1,5,11,ge11,1,11,11,취소마가 없습니다.,0,0,191,0,1,1
2025-02-08_1_06,2025,1,6,11,ge11,1,11,11,마루장군,1,0,0,0,0,1
2025-02-08_1_07,2025,1,7,10,8to10,1,10,10,취소마가 없습니다.,0,0,58,0,1,1
2025-02-08_1_08,2025,1,8,10,8to10,1,10,10,취소마가 없습니다.,0,0,28,0,1,1
2025-02-08_1_09,2025,1,9,11,ge11,1,11,11,취소마가 없습니다.,0,0,9,0,1,1
2025-02-08_1_10,2025,1,10,11,ge11,1,11,11,취소마가 없습니다.,0,0,0,0,0,1
2025-02-08_1_11,2025,1,11,11,ge11,1,11,11,취소마가 없습니다.,0,0,110,0,1,1
2025-02-08_2_01,2025,2,1,10,8to10,1,10,10,취소마가 없습니다.,0,0,0,0,0,1
2025-02-08_2_02,2025,2,2,10,8to10,1,10,10,취소마가 없습니다.,0,0,9,0,1,1
2025-02-08_2_03,2025,2,3,10,8to10,1,10,10,취소마가 없습니다.,0,0,6,0,1,1
2025-02-08_2_04,2025,2,4,10,8to10,1,10,10,취소마가 없습니다.,0,0,0,0,0,1
2025-02-08_2_05,2025,2,5,10,8to10,1,10,10,취소마가 없습니다.,0,0,1,0,1,1
2025-02-08_2_06,2025,2,6,10,8to10,1,10,10,취소마가 없습니다.,0,0,0,0,0,1
2025-02-09_1_01,2025,1,1,11,ge11,1,11,11,취소마가 없습니다.,0,0,241,0,1,1
2025-02-09_1_02,2025,1,2,11,ge11,1,11,11,취소마가 없습니다.,0,0,44,0,1,1
2025-02-09_1_03,2025,1,3,11,ge11,1,11,11,취소마가 없습니다.,0,0,154,0,1,1
2025-02-09_1_04,2025,1,4,11,ge11,1,11,11,취소마가 없습니다.,0,0,1,0,1,1
2025-02-09_1_05,2025,1,5,11,ge11,1,11,11,취소마가 없습니다.,0,0,2,0,1,1
2025-02-09_1_06,2025,1,6,11,ge11,1,11,11,취소마가 없습니다.,0,0,24,0,1,1
2025-02-09_1_07,2025,1,7,11,ge11,1,11,11,취소마가 없습니다.,0,0,104,0,1,1
2025-02-09_1_08,2025,1,8,11,ge11,1,11,11,취소마가 없습니다.,0,0,93,0,1,1
2025-02-09_1_09,2025,1,9,11,ge11,1,11,11,취소마가 없습니다.,0,0,5,0,1,1
2025-02-09_1_10,2025,1,10,11,ge11,1,11,11,취소마가 없습니다.,0,0,260,0,1,1
2025-02-09_1_11,2025,1,11,11,ge11,1,11,11,취소마가 없습니다.,0,0,25,0,1,1
2025-02-09_3_01,2025,3,1,12,ge11,1,12,12,취소마가 없습니다.,0,0,250,0,1,1
2025-02-09_3_02,2025,3,2,12,ge11,1,12,12,벌마킹,1,0,0,0,0,1
2025-02-09_3_03,2025,3,3,12,ge11,1,12,12,취소마가 없습니다.,0,0,383,0,1,1
2025-02-09_3_04,2025,3,4,12,ge11,1,12,12,바이스로열,1,0,59,0,1,1
2025-02-09_3_05,2025,3,5,12,ge11,1,12,12,취소마가 없습니다.,0,0,0,0,0,1
2025-02-09_3_06,2025,3,6,11,ge11,1,11,11,취소마가 없습니다.,0,0,27,0,1,1
2025-02-14_2_01,2025,2,1,10,8to10,1,10,10,취소마가 없습니다.,0,0,64,0,1,1
2025-02-14_2_02,2025,2,2,10,8to10,1,10,10,취소마가 없습니다.,0,0,23,0,1,1
2025-02-14_2_03,2025,2,3,10,8to10,1,10,10,취소마가 없습니다.,0,0,65,0,1,1
2025-02-14_2_04,2025,2,4,10,8to10,1,10,10,광아의여걸,1,0,0,0,0,1
2025-02-14_2_05,2025,2,5,10,8to10,1,10,10,라인강,1,0,0,0,0,1
2025-02-14_2_06,2025,2,6,10,8to10,1,10,10,취소마가 없습니다.,0,0,0,0,0,1
2025-02-14_2_07,2025,2,7,10,8to10,1,10,10,취소마가 없습니다.,0,0,84,0,1,1
2025-02-14_3_01,2025,3,1,11,ge11,1,11,11,취소마가 없습니다.,0,0,154,0,1,1
2025-02-14_3_02,2025,3,2,12,ge11,1,12,12,취소마가 없습니다.,0,0,431,0,1,1
2025-02-14_3_03,2025,3,3,12,ge11,1,12,12,베스트워리어,1,0,213,0,1,1
2025-02-14_3_04,2025,3,4,12,ge11,1,12,12,취소마가 없습니다.,0,0,193,0,1,1
2025-02-14_3_05,2025,3,5,12,ge11,1,12,12,취소마가 없습니다.,0,0,108,0,1,1
2025-02-14_3_06,2025,3,6,12,ge11,1,12,12,취소마가 없습니다.,0,0,33,0,1,1
2025-02-14_3_07,2025,3,7,12,ge11,1,12,12,취소마가 없습니다.,0,0,87,0,1,1
2025-02-14_3_08,2025,3,8,12,ge11,1,12,12,취소마가 없습니다.,0,0,23,0,1,1
2025-02-14_3_09,2025,3,9,12,ge11,1,12,12,취소마가 없습니다.,0,0,34,0,1,1
2025-02-15_1_01,2025,1,1,12,ge11,1,12,12,취소마가 없습니다.,0,0,149,0,1,1
2025-02-15_1_02,2025,1,2,11,ge11,1,11,11,클레어빅뱅,1,0,91,0,1,1
2025-02-15_1_03,2025,1,3,11,ge11,1,11,11,취소마가 없습니다.,0,0,269,0,1,1
2025-02-15_1_04,2025,1,4,11,ge11,1,11,11,취소마가 없습니다.,0,0,5,0,1,1
2025-02-15_1_05,2025,1,5,11,ge11,1,11,11,취소마가 없습니다.,0,0,60,0,1,1
2025-02-15_1_06,2025,1,6,11,ge11,1,11,11,취소마가 없습니다.,0,0,161,0,1,1
2025-02-15_1_07,2025,1,7,11,ge11,1,11,11,취소마가 없습니다.,0,0,177,0,1,1
2025-02-15_1_08,2025,1,8,11,ge11,1,11,11,취소마가 없습니다.,0,0,1,0,1,1
2025-02-15_1_09,2025,1,9,11,ge11,1,11,11,취소마가 없습니다.,0,0,0,0,0,1
2025-02-15_1_10,2025,1,10,11,ge11,1,11,11,취소마가 없습니다.,0,0,6,0,1,1
2025-02-15_1_11,2025,1,11,10,8to10,1,10,10,더플레이어,1,0,0,0,0,1
2025-02-15_2_01,2025,2,1,10,8to10,1,10,10,취소마가 없습니다.,0,0,36,0,1,1
2025-02-15_2_02,2025,2,2,10,8to10,1,10,10,취소마가 없습니다.,0,0,77,0,1,1
2025-02-15_2_03,2025,2,3,10,8to10,1,10,10,취소마가 없습니다.,0,0,0,0,0,1
2025-02-15_2_04,2025,2,4,10,8to10,1,10,10,취소마가 없습니다.,0,0,1,0,1,1
2025-02-15_2_05,2025,2,5,10,8to10,1,10,10,취소마가 없습니다.,0,0,59,0,1,1
2025-02-15_2_06,2025,2,6,8,8to10,1,8,8,취소마가 없습니다.,0,0,0,0,0,1
2025-02-16_1_01,2025,1,1,11,ge11,1,11,11,취소마가 없습니다.,0,0,212,0,1,1
2025-02-16_1_02,2025,1,2,11,ge11,1,11,11,문학벨,1,0,73,0,1,1
2025-02-16_1_03,2025,1,3,11,ge11,1,11,11,취소마가 없습니다.,0,0,103,0,1,1
2025-02-16_1_04,2025,1,4,11,ge11,1,11,11,취소마가 없습니다.,0,0,275,0,1,1
2025-02-16_1_05,2025,1,5,11,ge11,1,11,11,취소마가 없습니다.,0,0,35,0,1,1
2025-02-16_1_06,2025,1,6,11,ge11,1,11,11,취소마가 없습니다.,0,0,112,0,1,1
2025-02-16_1_07,2025,1,7,11,ge11,1,11,11,취소마가 없습니다.,0,0,171,0,1,1
2025-02-16_1_08,2025,1,8,12,ge11,1,12,12,취소마가 없습니다.,0,0,479,0,1,1
2025-02-16_1_09,2025,1,9,10,8to10,1,10,10,취소마가 없습니다.,0,0,0,0,0,1
2025-02-16_1_10,2025,1,10,11,ge11,1,11,11,취소마가 없습니다.,0,0,12,0,1,1
2025-02-16_1_11,2025,1,11,11,ge11,1,11,11,취소마가 없습니다.,0,0,6,0,1,1
2025-02-16_3_01,2025,3,1,12,ge11,1,12,12,취소마가 없습니다.,0,0,603,0,1,1
2025-02-16_3_02,2025,3,2,12,ge11,1,12,12,취소마가 없습니다.,0,0,341,0,1,1
2025-02-16_3_03,2025,3,3,12,ge11,1,12,12,취소마가 없습니다.,0,0,286,0,1,1
2025-02-16_3_04,2025,3,4,12,ge11,1,12,12,취소마가 없습니다.,0,0,165,0,1,1
2025-02-16_3_05,2025,3,5,12,ge11,1,12,12,취소마가 없습니다.,0,0,121,0,1,1
2025-02-16_3_06,2025,3,6,12,ge11,1,12,12,퍼펙트액션,1,0,106,0,1,1
2025-02-21_2_01,2025,2,1,10,8to10,1,10,10,취소마가 없습니다.,0,0,96,0,1,1
2025-02-21_2_02,2025,2,2,10,8to10,1,10,10,취소마가 없습니다.,0,0,68,0,1,1
2025-02-21_2_03,2025,2,3,10,8to10,1,10,10,취소마가 없습니다.,0,0,0,0,0,1
2025-02-21_2_04,2025,2,4,10,8to10,1,10,10,취소마가 없습니다.,0,0,0,0,0,1
2025-02-21_2_05,2025,2,5,10,8to10,1,10,10,취소마가 없습니다.,0,0,0,0,0,1
2025-02-21_2_06,2025,2,6,8,8to10,1,8,8,취소마가 없습니다.,0,0,0,0,0,1
2025-02-21_2_07,2025,2,7,10,8to10,1,10,10,취소마가 없습니다.,0,0,8,0,1,1
2025-02-21_3_01,2025,3,1,12,ge11,1,12,12,취소마가 없습니다.,0,0,453,0,1,1
2025-02-21_3_02,2025,3,2,12,ge11,1,12,12,취소마가 없습니다.,0,0,490,0,1,1
2025-02-21_3_03,2025,3,3,12,ge11,1,12,12,취소마가 없습니다.,0,0,295,0,1,1
2025-02-21_3_04,2025,3,4,12,ge11,1,12,12,취소마가 없습니다.,0,0,211,0,1,1
2025-02-21_3_05,2025,3,5,12,ge11,1,12,12,취소마가 없습니다.,0,0,160,0,1,1
2025-02-21_3_06,2025,3,6,12,ge11,1,12,12,취소마가 없습니다.,0,0,144,0,1,1
2025-02-21_3_07,2025,3,7,12,ge11,1,12,12,취소마가 없습니다.,0,0,265,0,1,1
2025-02-21_3_08,2025,3,8,12,ge11,1,12,12,취소마가 없습니다.,0,0,33,0,1,1
2025-02-21_3_09,2025,3,9,12,ge11,1,12,12,취소마가 없습니다.,0,0,72,0,1,1
2025-02-22_1_01,2025,1,1,11,ge11,1,11,11,취소마가 없습니다.,0,0,124,0,1,1
2025-02-22_1_02,2025,1,2,12,ge11,1,12,12,취소마가 없습니다.,0,0,218,0,1,1
2025-02-22_1_03,2025,1,3,11,ge11,1,11,11,취소마가 없습니다.,0,0,226,0,1,1
2025-02-22_1_04,2025,1,4,11,ge11,1,11,11,취소마가 없습니다.,0,0,1,0,1,1
2025-02-22_1_05,2025,1,5,11,ge11,1,11,11,취소마가 없습니다.,0,0,208,0,1,1
2025-02-22_1_06,2025,1,6,11,ge11,1,11,11,취소마가 없습니다.,0,0,103,0,1,1
2025-02-22_1_07,2025,1,7,11,ge11,1,11,11,취소마가 없습니다.,0,0,156,0,1,1
2025-02-22_1_08,2025,1,8,10,8to10,1,10,10,취소마가 없습니다.,0,0,6,0,1,1
2025-02-22_1_09,2025,1,9,11,ge11,1,11,11,나인이글,1,0,0,0,0,1
2025-02-22_1_10,2025,1,10,11,ge11,1,11,11,취소마가 없습니다.,0,0,4,0,1,1
2025-02-22_1_11,2025,1,11,11,ge11,1,11,11,취소마가 없습니다.,0,0,0,0,0,1
2025-02-22_2_01,2025,2,1,10,8to10,1,10,10,취소마가 없습니다.,0,0,0,0,0,1
2025-02-22_2_02,2025,2,2,10,8to10,1,10,10,취소마가 없습니다.,0,0,5,0,1,1
2025-02-22_2_03,2025,2,3,10,8to10,1,10,10,취소마가 없습니다.,0,0,31,0,1,1
2025-02-22_2_04,2025,2,4,10,8to10,1,10,10,아신,1,0,0,0,0,1
2025-02-22_2_05,2025,2,5,9,8to10,1,9,9,취소마가 없습니다.,0,0,0,0,0,1
2025-02-22_2_06,2025,2,6,8,8to10,1,8,8,취소마가 없습니다.,0,0,0,0,0,1
2025-02-23_1_01,2025,1,1,11,ge11,1,11,11,취소마가 없습니다.,0,0,320,0,1,1
2025-02-23_1_02,2025,1,2,11,ge11,1,11,11,취소마가 없습니다.,0,0,342,0,1,1
2025-02-23_1_03,2025,1,3,11,ge11,1,11,11,취소마가 없습니다.,0,0,348,0,1,1
2025-02-23_1_04,2025,1,4,11,ge11,1,11,11,취소마가 없습니다.,0,0,53,0,1,1
2025-02-23_1_05,2025,1,5,11,ge11,1,11,11,에브리참,1,0,0,0,0,1
2025-02-23_1_06,2025,1,6,11,ge11,1,11,11,취소마가 없습니다.,0,0,0,0,0,1
2025-02-23_1_07,2025,1,7,11,ge11,1,11,11,취소마가 없습니다.,0,0,269,0,1,1
2025-02-23_1_08,2025,1,8,13,ge11,1,13,13,취소마가 없습니다.,0,0,725,0,1,1
2025-02-23_1_09,2025,1,9,11,ge11,1,11,11,취소마가 없습니다.,0,0,43,0,1,1
2025-02-23_1_10,2025,1,10,11,ge11,1,11,11,취소마가 없습니다.,0,0,103,0,1,1
2025-02-23_1_11,2025,1,11,11,ge11,1,11,11,취소마가 없습니다.,0,0,110,0,1,1
2025-02-23_3_01,2025,3,1,12,ge11,1,12,12,취소마가 없습니다.,0,0,415,0,1,1
2025-02-23_3_02,2025,3,2,12,ge11,1,12,12,취소마가 없습니다.,0,0,432,0,1,1
2025-02-23_3_03,2025,3,3,12,ge11,1,12,12,취소마가 없습니다.,0,0,319,0,1,1
2025-02-23_3_04,2025,3,4,9,8to10,1,9,9,취소마가 없습니다.,0,0,0,0,0,1
2025-02-23_3_05,2025,3,5,12,ge11,1,12,12,취소마가 없습니다.,0,0,8,0,1,1
2025-02-23_3_06,2025,3,6,9,8to10,1,9,9,취소마가 없습니다.,0,0,0,0,0,1
2025-02-28_2_01,2025,2,1,10,8to10,1,10,10,광해제패,1,0,43,0,1,1
2025-02-28_2_02,2025,2,2,10,8to10,1,10,10,취소마가 없습니다.,0,0,85,0,1,1
2025-02-28_2_03,2025,2,3,10,8to10,1,10,10,취소마가 없습니다.,0,0,3,0,1,1
2025-02-28_2_04,2025,2,4,10,8to10,1,10,10,취소마가 없습니다.,0,0,10,0,1,1
2025-02-28_2_05,2025,2,5,10,8to10,1,10,10,취소마가 없습니다.,0,0,0,0,0,1
2025-02-28_2_06,2025,2,6,10,8to10,1,10,10,취소마가 없습니다.,0,0,0,0,0,1
2025-02-28_2_07,2025,2,7,9,8to10,1,9,9,취소마가 없습니다.,0,0,0,0,0,1
2025-02-28_2_08,2025,2,8,10,8to10,1,10,10,취소마가 없습니다.,0,0,45,0,1,1
2025-02-28_3_01,2025,3,1,9,8to10,1,9,9,취소마가 없습니다.,0,0,0,0,0,1
2025-02-28_3_02,2025,3,2,11,ge11,1,11,11,취소마가 없습니다.,0,0,207,0,1,1
2025-02-28_3_03,2025,3,3,11,ge11,1,11,11,취소마가 없습니다.,0,0,79,0,1,1
2025-02-28_3_04,2025,3,4,12,ge11,1,12,12,취소마가 없습니다.,0,0,219,0,1,1
2025-02-28_3_05,2025,3,5,12,ge11,1,12,12,취소마가 없습니다.,0,0,266,0,1,1
2025-02-28_3_06,2025,3,6,12,ge11,1,12,12,취소마가 없습니다.,0,0,122,0,1,1
2025-02-28_3_07,2025,3,7,12,ge11,1,12,12,취소마가 없습니다.,0,0,389,0,1,1
2025-02-28_3_08,2025,3,8,12,ge11,1,12,12,취소마가 없습니다.,0,0,418,0,1,1
2025-03-01_1_01,2025,1,1,10,8to10,1,10,10,취소마가 없습니다.,0,0,94,0,1,1
2025-03-01_1_02,2025,1,2,11,ge11,1,11,11,여명의순간,1,0,59,0,1,1
2025-03-01_1_03,2025,1,3,10,8to10,1,10,10,취소마가 없습니다.,0,0,5,0,1,1
2025-03-01_1_04,2025,1,4,11,ge11,1,11,11,취소마가 없습니다.,0,0,47,0,1,1
2025-03-01_1_05,2025,1,5,11,ge11,1,11,11,취소마가 없습니다.,0,0,30,0,1,1
2025-03-01_1_06,2025,1,6,11,ge11,1,11,11,취소마가 없습니다.,0,0,0,0,0,1
2025-03-01_1_07,2025,1,7,11,ge11,1,11,11,취소마가 없습니다.,0,0,1,0,1,1
2025-03-01_1_08,2025,1,8,11,ge11,1,11,11,취소마가 없습니다.,0,0,0,0,0,1
2025-03-01_1_09,2025,1,9,11,ge11,1,11,11,취소마가 없습니다.,0,0,166,0,1,1
2025-03-01_1_10,2025,1,10,10,8to10,1,10,10,나이스치타,1,0,0,0,0,1
2025-03-01_2_01,2025,2,1,10,8to10,1,10,10,취소마가 없습니다.,0,0,128,0,1,1
2025-03-01_2_02,2025,2,2,10,8to10,1,10,10,취소마가 없습니다.,0,0,0,0,0,1
2025-03-01_2_03,2025,2,3,10,8to10,1,10,10,취소마가 없습니다.,0,0,0,0,0,1
2025-03-01_2_04,2025,2,4,10,8to10,1,10,10,취소마가 없습니다.,0,0,0,0,0,1
2025-03-01_2_05,2025,2,5,10,8to10,1,10,10,취소마가 없습니다.,0,0,0,0,0,1
2025-03-01_2_06,2025,2,6,10,8to10,1,10,10,취소마가 없습니다.,0,0,0,0,0,1
